jump line 1
1.25000 0.00000 0.00307
1.25500 0.00000 0.00329
1.26000 0.00000 0.00418
1.26500 0.00000 0.00682
1.27000 0.00000 0.01374
1.27500 0.00000 0.03058
1.28000 0.00000 0.06941
1.28500 0.00000 0.15182
1.29000 0.00000 0.29711
1.29500 0.00000 0.48030
1.30000 0.00000 0.64176
1.30500 1.00000 0.76000
1.31000 1.00000 0.84225
1.31500 1.00000 0.89805
1.32000 1.00000 0.93489
1.32500 1.00000 0.95835
1.33000 1.00000 0.97258
1.33500 1.00000 0.98063
1.34000 1.00000 0.98473
1.34500 1.00000 0.98648
1.35000 1.00000 0.98701
1.35500 1.00000 0.98706
1.36000 1.00000 0.98678
1.36500 1.00000 0.98520
1.37000 1.00000 0.97989
1.37500 1.00000 0.96528
1.38000 1.00000 0.92944
1.38500 1.00000 0.85062
1.39000 1.00000 0.70820
1.39500 1.00000 0.52573
1.40000 1.00000 0.36428
1.40500 0.00000 0.24628
1.41000 0.00000 0.16408
1.41500 0.00000 0.10776
1.42000 0.00000 0.06973
1.42500 0.00000 0.04443
1.43000 0.00000 0.02789
1.43500 0.00000 0.01732
1.44000 0.00000 0.01076
1.44500 0.00000 0.00686
1.45000 0.00000 0.00469
1.45500 0.00000 0.00360
1.46000 0.00000 0.00314
1.46500 0.00000 0.00300
1.47000 0.00000 0.00299
1.47500 0.00000 0.00307
1.48000 0.00000 0.00353
1.48500 0.00000 0.00509
1.49000 0.00000 0.00948
1.49500 0.00000 0.02081
1.50000 0.00000 0.04845
1.50500 0.10000 0.11112
1.51000 0.20000 0.23020
1.51500 0.30000 0.38736
1.52000 0.40000 0.52125
1.52500 0.50000 0.61005
1.53000 0.60000 0.66345
1.53500 0.70000 0.69261
1.54000 0.80000 0.70640
1.54500 0.90000 0.71151
1.55000 1.00000 0.71259
1.55500 0.90000 0.71217
1.56000 0.80000 0.70820
1.56500 0.70000 0.69268
1.57000 0.60000 0.64910
1.57500 0.50000 0.55532
1.58000 0.40000 0.41664
1.58500 0.30000 0.28549
1.59000 0.20000 0.19034
1.59500 0.10000 0.12543
1.60000 0.00000 0.08173
1.60500 0.00000 0.05261
1.61000 0.00000 0.03341
1.61500 0.00000 0.02094
1.62000 0.00000 0.01296
1.62500 0.00000 0.00799
1.63000 0.00000 0.00500
1.63500 0.00000 0.00328
1.64000 0.00000 0.00238
1.64500 0.00000 0.00197
1.65000 0.00000 0.00182
1.65500 0.00000 0.00179
1.66000 0.00000 0.00181
1.66500 0.00000 0.00196
1.67000 0.00000 0.00252
1.67500 0.00000 0.00418
1.68000 0.00000 0.00850
1.68500 0.00000 0.01910
1.69000 0.00000 0.04405
1.69500 0.00000 0.09997
1.70000 0.00000 0.21165
1.70500 0.43589 0.38366
1.71000 0.60000 0.56313
1.71500 0.71414 0.70080
1.72000 0.80000 0.79458
1.72500 0.86603 0.85524
1.73000 0.91652 0.89231
1.73500 0.95394 0.91328
1.74000 0.97980 0.92385
1.74500 0.99499 0.92826
1.75000 1.00000 0.92953
1.75500 0.99499 0.92960
1.76000 0.97980 0.92860
1.76500 0.95394 0.92352
1.77000 0.91652 0.90710
1.77500 0.86603 0.86406
1.78000 0.80000 0.76960
1.78500 0.71414 0.61227
1.79000 0.60000 0.43728
1.79500 0.43589 0.29802
1.80000 0.00000 0.19998
1.80500 0.00000 0.13269
1.81000 0.00000 0.08711
1.81500 0.00000 0.05658
1.82000 0.00000 0.03638
1.82500 0.00000 0.02315
1.83000 0.00000 0.01459
1.83500 0.00000 0.00911
1.84000 0.00000 0.00563
1.84500 0.00000 0.00345
1.85000 0.00000 0.00210
1.85500 0.00000 0.00126
1.86000 0.00000 0.00075
1.86500 0.00000 0.00045
1.87000 0.00000 0.00026
1.87500 0.00000 0.00015
1.88000 0.00000 0.00009
1.88500 0.00000 0.00005
1.89000 0.00000 0.00003
1.89500 0.00000 0.00002
1.90000 0.00000 0.00001
1.90500 0.00000 0.00001
1.91000 0.00000 0.00000
1.91500 0.00000 0.00000
1.92000 0.00000 0.00000
1.92500 0.00000 0.00000
1.93000 0.00000 0.00000
1.93500 0.00000 0.00000
1.94000 0.00000 0.00000
1.94500 0.00000 0.00000
1.95000 0.00000 0.00000
1.95500 0.00000 0.00000
1.96000 0.00000 0.00000
1.96500 0.00000 0.00000
1.97000 0.00000 0.00000
1.97500 0.00000 0.00000
1.98000 0.00000 0.00000
1.98500 0.00000 0.00000
1.99000 0.00000 0.00000
1.99500 0.00000 0.00000
2.00000 0.00000 0.00000
