jump line 1
1.25000 0.00000 0.00019
1.25500 0.00000 0.00024
1.26000 0.00000 0.00044
1.26500 0.00000 0.00107
1.27000 0.00000 0.00309
1.27500 0.00000 0.00941
1.28000 0.00000 0.02903
1.28500 0.00000 0.08699
1.29000 0.00000 0.22425
1.29500 0.00000 0.43039
1.30000 0.00000 0.63409
1.30500 1.00000 0.78958
1.31000 1.00000 0.88983
1.31500 1.00000 0.94675
1.32000 1.00000 0.97589
1.32500 1.00000 0.98953
1.33000 1.00000 0.99538
1.33500 1.00000 0.99764
1.34000 1.00000 0.99838
1.34500 1.00000 0.99856
1.35000 1.00000 0.99858
1.35500 1.00000 0.99857
1.36000 1.00000 0.99844
1.36500 1.00000 0.99791
1.37000 1.00000 0.99605
1.37500 1.00000 0.98994
1.38000 1.00000 0.97070
1.38500 1.00000 0.91340
1.39000 1.00000 0.77688
1.39500 1.00000 0.57091
1.40000 1.00000 0.36708
1.40500 0.00000 0.21151
1.41000 0.00000 0.11122
1.41500 0.00000 0.05420
1.42000 0.00000 0.02483
1.42500 0.00000 0.01083
1.43000 0.00000 0.00455
1.43500 0.00000 0.00187
1.44000 0.00000 0.00077
1.44500 0.00000 0.00035
1.45000 0.00000 0.00020
1.45500 0.00000 0.00015
1.46000 0.00000 0.00014
1.46500 0.00000 0.00014
1.47000 0.00000 0.00015
1.47500 0.00000 0.00017
1.48000 0.00000 0.00026
1.48500 0.00000 0.00058
1.49000 0.00000 0.00159
1.49500 0.00000 0.00482
1.50000 0.00000 0.01500
1.50500 0.10000 0.04648
1.51000 0.20000 0.13280
1.51500 0.30000 0.29416
1.52000 0.40000 0.47772
1.52500 0.50000 0.62422
1.53000 0.60000 0.71506
1.53500 0.70000 0.75926
1.54000 0.80000 0.77524
1.54500 0.90000 0.77901
1.55000 1.00000 0.77937
1.55500 0.90000 0.77882
1.56000 0.80000 0.77523
1.56500 0.70000 0.76042
1.57000 0.60000 0.71134
1.57500 0.50000 0.59249
1.58000 0.40000 0.42171
1.58500 0.30000 0.26256
1.59000 0.20000 0.14730
1.59500 0.10000 0.07618
1.60000 0.00000 0.03702
1.60500 0.00000 0.01716
1.61000 0.00000 0.00768
1.61500 0.00000 0.00334
1.62000 0.00000 0.00142
1.62500 0.00000 0.00060
1.63000 0.00000 0.00027
1.63500 0.00000 0.00014
1.64000 0.00000 0.00010
1.64500 0.00000 0.00009
1.65000 0.00000 0.00009
1.65500 0.00000 0.00009
1.66000 0.00000 0.00010
1.66500 0.00000 0.00013
1.67000 0.00000 0.00023
1.67500 0.00000 0.00058
1.68000 0.00000 0.00166
1.68500 0.00000 0.00504
1.69000 0.00000 0.01551
1.69500 0.00000 0.04743
1.70000 0.00000 0.13516
1.70500 0.43589 0.30657
1.71000 0.60000 0.51559
1.71500 0.71414 0.69710
1.72000 0.80000 0.82477
1.72500 0.86603 0.90155
1.73000 0.91652 0.94162
1.73500 0.95394 0.95955
1.74000 0.97980 0.96612
1.74500 0.99499 0.96788
1.75000 1.00000 0.96813
1.75500 0.99499 0.96807
1.76000 0.97980 0.96746
1.76500 0.95394 0.96467
1.77000 0.91652 0.95457
1.77500 0.86603 0.92182
1.78000 0.80000 0.83012
1.78500 0.71414 0.65413
1.79000 0.60000 0.44627
1.79500 0.43589 0.27050
1.80000 0.00000 0.14898
1.80500 0.00000 0.07587
1.81000 0.00000 0.03628
1.81500 0.00000 0.01652
1.82000 0.00000 0.00725
1.82500 0.00000 0.00309
1.83000 0.00000 0.00129
1.83500 0.00000 0.00053
1.84000 0.00000 0.00021
1.84500 0.00000 0.00009
1.85000 0.00000 0.00003
1.85500 0.00000 0.00001
1.86000 0.00000 0.00001
1.86500 0.00000 0.00000
1.87000 0.00000 0.00000
1.87500 0.00000 0.00000
1.88000 0.00000 0.00000
1.88500 0.00000 0.00000
1.89000 0.00000 0.00000
1.89500 0.00000 0.00000
1.90000 0.00000 0.00000
1.90500 0.00000 0.00000
1.91000 0.00000 0.00000
1.91500 0.00000 0.00000
1.92000 0.00000 0.00000
1.92500 0.00000 0.00000
1.93000 0.00000 0.00000
1.93500 0.00000 0.00000
1.94000 0.00000 0.00000
1.94500 0.00000 0.00000
1.95000 0.00000 0.00000
1.95500 0.00000 0.00000
1.96000 0.00000 0.00000
1.96500 0.00000 0.00000
1.97000 0.00000 0.00000
1.97500 0.00000 0.00000
1.98000 0.00000 0.00000
1.98500 0.00000 0.00000
1.99000 0.00000 0.00000
1.99500 0.00000 0.00000
2.00000 0.00000 0.00000
